tconst	titleType	genres	runtimeMinutes	startYear	averageRating	numVotes	movie_facebook_likes	cast_total_facebook_likes	num_user_for_reviews	gross	num_critic_for_reviews	budget	actor_1_facebook_likes	actor_2_facebook_likes
tt1274300	movie	Comedy,Drama,Fantasy	110	2010	5.4	7809	0	3785	36	263365	92	20000000	3000	602
tt3319920	movie	Crime,Drama,Mystery	106	2015	5.7	39264	0	10982	62	54734	140		9000	750
tt0882978	movie	Action,Drama,History	102	2008	6.2	6373	314	1113	29		29	25000000	483	472
tt0489664	movie	Crime,Drama,Thriller	95	2007	6.7	31748	0	20472	118		29	20000000	18000	867
tt1488181	movie	Adventure,Animation,Comedy	83	2012	5.8	7181	1000	15680	11		39	20000000	12000	857
tt1781827	movie	Biography,Drama,Sport	111	2016	6.6	16221	0	27425	1			20000000	22000	2000
tt3247714	movie	Action,Crime,Thriller	96	2015	5.7	33396	0	17957	101		64	20000000	14000	1000
tt2005374	movie	Crime,Thriller	105	2013	6.4	61976	11000	16355	133		120	27220000	12000	991
tt0446755	movie	Drama,Romance	125	2006	7.5	92027	0	2608	220	8047690	143	19400000	2000	594
tt0765432	movie	Action,Biography,Crime	150	2008	7.4	37610	0	1601	110	476270	160	20000000	486	471
tt0099348	movie	Adventure,Drama,Western	181	1990	8.0	255822	0	2398	382	184208848	92	22000000	933	839
tt1284575	movie	Comedy,Romance	92	2011	5.6	200641	16000	5547	296	100292856	286	20000000	3000	957
tt0098273	movie	Crime,Drama,Mystery	113	1989	6.8	40181	0	15914	112	58571513	43	19000000	14000	599
tt0356470	movie	Comedy,Family,Romance	95	2004	5.9	85640	0	3092	232	51431160	69	20000000	1000	852
tt0117571	movie	Horror,Mystery	111	1996	7.3	325668	11000	1212	869	103001286	242	15000000	611	422
tt0245674	movie	Fantasy,Horror	91	2001	5.6	85745	0	3023	478	41867960	149	20000000	1000	795
tt0081505	movie	Drama,Horror	146	1980	8.4	971867	37000	2560	1320		253	19000000	888	629
tt0088763	movie	Adventure,Comedy,Sci-Fi	116	1985	8.5	1144907	39000	3230	809	210609762	198	19000000	1000	690
tt0185371	movie	Crime,Fantasy,Horror	93	1999	5.6	56065	0	2872	536	40846082	147	19000000	885	828
tt1385912	movie	Comedy,Drama	113	2009	4.6	10007	1000	1465	59	51697449	36	13000000	607	269
tt0889573	movie	Comedy,Drama,Romance	101	2010	6.1	103262	0	1292	120	27758465	181	19000000	544	449
tt0305711	movie	Comedy,Romance	95	2003	5.5	70253	0	2020	205	56127162	97	18000000	500	308
tt1270262	movie	Biography,Drama,Thriller	109	2011	7.1	61720	14000	35561	125	1357042	167	15000000	31000	3000
tt0205461	movie	Adventure,Comedy,Drama	85	2000	4.2	4271	663	2429	119	15911333	47	19000000	1000	539
tt0455407	movie	Horror,Mystery,Thriller	101	2010	6.5	118514	0	2609	251	39103378	308	20000000	991	894
tt0245429	movie	Adventure,Animation,Family	125	2001	8.6	719532	28000	44	902	10049886	246	19000000	17	10
tt3341072	movie	Action,Adventure,Crime	118	2013	6.2	2810	332	635	12		23		483	91
tt0086993	movie	Adventure,Drama,History	132	1984	7.1	26639	1000	28094	95	8600000	29	25000000	14000	12000
tt0816442	movie	Drama,War	131	2013	7.5	132998	53000	1985	236	21483154	252	19000000	876	526
tt1135985	movie	Comedy,Romance	109	2008	6.5	86957	0	4324	103	8396942	102	19000000	948	822
tt1216492	movie	Comedy,Romance	100	2010	6.5	102116	13000	4094	181	12561	134	19000000	3000	547
tt0058085	movie	Drama,History,War	188	1964	6.7	9048	560	1131	91		30	19000000	617	134
tt0810922	movie	Comedy,Drama,Romance	114	2011	6.3	52985	0	5519	83	6923891	136	23000000	2000	2000
tt1870529	movie	Drama	121	2012	6.5	6517	0	3260	37	5308553	102		1000	919
tt0107719	movie	Family,Fantasy,Music	92	1993	5.9	2080	238	2	15	2119994	10	19000000	2	0
tt0116745	movie	Crime,Drama,Music	116	1996	6.4	4824	228	14579	44	1292527	31	19000000	12000	1000
tt4193394	movie	Drama,Romance	110	2016	6.8	12026	599	8972	3	560512	63		8000	691
tt0384806	movie	Horror	90	2005	6.0	110771	0	120797	518	64255243	220	19000000	87000	17000
tt0268126	movie	Comedy,Drama	115	2002	7.7	188625	0	25489	710	22245861	241	19000000	12000	11000
tt0418819	movie	Horror,Sci-Fi,Thriller	93	2005	6.2	95517	0	1876	662	20433940	252	15000000	654	529
tt0120669	movie	Adventure,Comedy,Drama	118	1998	7.6	273501	15000	43105	648	10562387	156	18500000	40000	693
tt1058017	movie	Comedy,Fantasy,Romance	100	2009	6.4	137937	13000	7252	287	18439082	192	18500000	3000	2000
tt2004420	movie	Comedy	97	2014	6.3	303277	21000	2771	397	150056505	351	18000000	920	798
tt0110475	movie	Action,Comedy,Crime	101	1994	6.9	371898	0	2085	213	119938730	57	18000000	789	424
tt0094737	movie	Comedy,Drama,Fantasy	104	1988	7.3	213377	0	28018	204	114968774	99	18000000	15000	11000
tt0443453	movie	Comedy	84	2006	7.3	397161	0	505	1198	128505958	343	18000000	332	165
tt0250494	movie	Comedy,Romance	96	2001	6.4	207166	0	4380	548	95001351	163	18000000	2000	788
tt0088170	movie	Action,Adventure,Sci-Fi	105	1984	6.7	78965	0	14762	192	76400000	110	17000000	12000	664
tt0404032	movie	Drama,Horror,Thriller	119	2005	6.7	126819	0	2759	522	75072454	233	20000000	1000	539
tt0205000	movie	Comedy,Romance	88	1999	5.7	74150	0	2604	202	65535067	91	17000000	1000	489
tt2467046	movie	Action,Fantasy,Sci-Fi	110	2014	3.1	39285	31000	15044	374	13998282	169	16000000	12000	1000
tt0356680	movie	Comedy,Drama,Romance	103	2005	6.3	67163	0	1615	475	6061759	142	17000000	723	552
tt0337579	movie	Comedy,Drama	106	2004	5.7	14836	265	3956	69	64955956	50	18000000	748	656
tt0307987	movie	Comedy,Crime,Drama	92	2003	7.0	142378	10000	3151	485	60057639	195	18000000	1000	624
tt0118655	movie	Adventure,Comedy	94	1997	7.0	234142	0	10557	425	53868030	129	17000000	8000	503
tt3760922	movie	Comedy,Romance	94	2016	6.0	30295	19000	2259	103	59573085	156	18000000	567	312
tt1650043	movie	Comedy,Family	100	2011	6.6	29970	0	3567	45	52691009	103	21000000	975	569
tt0093773	movie	Action,Adventure,Horror	107	1987	7.8	395784	13000	4223	629	59735548	217	15000000	1000	1000
tt0086879	movie	Biography,Drama,Music	160	1984	8.3	389935	16000	3076	549	51600000	134	18000000	692	670
tt0926129	movie	Horror,Mystery	88	2008	3.9	35589	1000	4867	260	43818159	146	20000000	2000	690
tt0377092	movie	Comedy	97	2004	7.0	365866	0	5032	554	86049418	159	17000000	2000	1000
tt0328589	movie	Comedy,Drama,Romance	113	2003	6.8	51370	0	1310	317	43601508	111	18000000	727	171
tt0280707	movie	Comedy,Drama,Mystery	137	2001	7.2	85696	0	3261	651	41300105	187	19800000	1000	559
tt0091738	movie	Comedy,Drama,Fantasy	103	1986	6.4	36537	0	14672	96	41382841	44	18000000	12000	899
tt2562232	movie	Comedy,Drama	119	2014	7.7	612534	114000	21668	1101	42335698	588	18000000	15000	6000
tt2334873	movie	Comedy,Drama	98	2013	7.3	199654	36000	1353	384	33404871	415	18000000	594	268
tt0475276	movie	Action,Drama,History	111	2006	7.6	104921	0	313	828	31471430	279	15000000	97	68
tt0322589	movie	Drama,Music,Romance	94	2003	5.4	45355	0	4868	144	30222640	97	25000000	2000	1000
tt0117723	movie	Action,Comedy	81	1996	5.4	37615	588	2653	76	26906039	27	18000000	844	456
tt0080749	movie	Horror,Thriller	89	1980	6.8	71487	7000	4878	335	21378000	212	1000000	2000	826
tt1596346	movie	Biography,Drama,Family	112	2011	7.0	48645	15000	5024	114	43853424	110	18000000	2000	795
tt0065528	movie	Comedy,Drama,War	122	1970	7.1	24754	0	2032	124		45	18000000	643	559
tt1197628	movie	Comedy,Crime,Drama	86	2009	5.8	62876	0	727	248	23993605	190	18000000	390	258
tt0087078	movie	Action,Adventure,Fantasy	103	1984	5.9	79182	2000	2481	109	26400000	77	18000000	691	476
tt0081398	movie	Biography,Drama,Sport	129	1980	8.2	342543	0	23008	494	45250	151	18000000	22000	394
tt0899106	movie	Drama,Romance	109	2009	5.7	32704	0	4947	77	22927390	111	18000000	2000	980
tt0090357	movie	Adventure,Fantasy,Mystery	109	1985	6.8	20835	0	605	86	4250320	64	18000000	155	144
tt1016075	movie	Comedy,Drama,Musical	107	2009	5.1	16394	0	5734	82	22452209	134	18000000	808	720
tt1542344	movie	Biography,Drama	94	2010	7.5	367926	63000	11984	440	18329466	450	18000000	11000	642
tt0196216	movie	Comedy,Crime	94	2000	6.7	38473	812	23283	192	17071230	128	18000000	11000	11000
tt0210616	movie	Drama,Music,Romance	115	2000	6.7	21288	0	1201	210	17174870	68	18000000	757	220
tt2279339	movie	Comedy,Fantasy,Romance	107	2015	5.8	23897	0	10691	68	26284475	97	17000000	10000	566
tt0337917	movie	Action,Adventure,Comedy	91	2004	5.3	10232	591	18711	49	16702864	54	18000000	17000	632
tt0264796	movie	Drama	125	2001	7.5	43907	0	21622	359	15561627	99	18000000	16000	4000
tt2080374	movie	Biography,Drama	122	2015	7.2	165719	23000	28933	307	17750583	412	30000000	14000	13000
tt0403702	movie	Comedy,Drama,Romance	90	2009	6.4	73948	0	16004	105	15281286	192	18000000	12000	904
tt0082648	movie	Action,Adventure,Western	98	1981	5.1	2171	346	927	41	8000000	25	18000000	372	262
tt0236784	movie	Comedy,Drama,Thriller	109	2001	6.2	29187	813	14995	213	13491653	104	18000000	11000	2000
tt0082085	movie	Crime,Drama,Mystery	108	1981	7.4	50588	2000	1067	149		120	18000000	517	376
tt2167202	movie	Action,Thriller	90	2013	4.4	24084	4000	676	109	10494494	146	18000000	210	193
tt0119349	movie	Drama	112	1997	7.4	55589	0	1466	287	7837632	124	18000000	805	223
tt2465146	movie	Comedy,Drama,Romance	94	2014	5.8	13845	3000	1673	48	15155772	107	18000000	712	341
tt0098519	movie	Adventure,Comedy	105	1989	5.8	10159	0	2368	35	8508843	11	18000000	723	422
tt0340012	movie	Comedy,Drama,Romance	104	2004	7.0	12391	562	847	112	7739049	93	18000000	405	204
tt0091635	movie	Drama,Romance	117	1986	6.0	40210	0	711	118	6734844	38	17000000	567	67
tt0082288	movie	Action,Adventure,Fantasy	108	1981	6.7	17647	0	1263	102	6000000	60	18000000	1000	115
tt0824758	movie	Biography,Drama,Romance	112	2009	7.0	18486	0	1341	82	6615578	184	13000000	577	416
tt0109707	movie	Biography,Comedy,Drama	127	1994	7.8	172812	0	56585	420	5887457	148	18000000	40000	13000
tt1967545	movie	Drama,Romance,Thriller	111	2013	6.9	45112	0	39307	111	13362308	217	18000000	24000	14000
tt0416044	movie	Action,Biography,Drama	126	2007	7.2	46311	0	653	165	5701643	160	20000000	627	12
tt1032755	movie	Action,Crime,Thriller	114	2008	7.3	247102	12000	46944	192	5694401	209	18000000	27000	18000
tt0084316	movie	Action,Sci-Fi	99	1982	3.7	3770	0	1356	54	5333658	40	20000000	456	278
tt0116477	movie	Drama	242	1996	7.7	37631	0	1645	224	4414535	85	18000000	597	591
tt1071812	movie	Biography,Drama,Music	117	2009	7.3	7839	0	1598	53	4806750	83		989	258
tt2649554	movie	Drama,Mystery,Sci-Fi	112	2016	6.6	79859	0	5671	156	3707794	263	18000000	4000	820
tt0313792	movie	Comedy,Romance	108	2003	6.3	30879	827	14843	155	3203044	128	18000000	11000	944
tt2058107	movie	Biography,Drama,Romance	116	2013	7.1	39597	18000	39463	119	4435083	186	18000000	25000	14000
tt1149362	movie	Drama,History,Mystery	144	2009	7.8	72310	0	167	193	2222647	292	12000000	63	43
tt0092240	movie	Action,Horror,Romance	93	1986	6.0	16516	0	2319	100	3500000	70	2700000	1000	695
tt0235737	movie	Crime,Drama,Mystery	103	2002	7.1	30655	2000	4094	180	676698	79	18000000	1000	783
tt2172935	movie	Music	93	2013	7.2	17342	19000	1083	56	3419967	103		364	253
tt0865554	movie	Crime,Drama,Thriller	98	2008	4.9	16526	1000	2215	93		97	18000000	663	551
tt1024744	movie	Thriller	114	2009	5.4	3120	342	198	20		59	18000000	84	35
tt0120775	movie	Action,Drama,History	121	1999	6.0	1246	271	2705	42	229311	10	11350000	854	578
tt0088993	movie	Horror,Thriller	101	1985	7.1	67609	3000	1592	419		184	3500000	1000	177
tt3212232	movie	Action,Thriller	92	2016	5.4	14582	0	3212	50		23	18000000	1000	872
tt0386741	movie	Action,Animation,Sci-Fi	105	2006	6.7	16013	0	1185	90	63260	112	14000000	805	306
tt0089893	movie	Action,Adventure,Fantasy	89	1985	5.1	40889	0	1243	95		59	17900000	444	312
tt1748179	movie	Drama,Fantasy,Mystery	114	2012	6.2	60833	10000	25804	140		195	14000000	22000	2000
tt0829482	movie	Comedy	113	2007	7.6	556251	0	17584	555	121463226	256	20000000	15000	833
tt1142800	movie	Comedy,Crime,Drama	103	2009	4.5	11951	804	3699	45	90485233	44		923	619
tt1403241	movie	Action,Fantasy,Horror	91	2014	5.3	9147	0	13545	34		59	18000000	11000	918
tt1023481	movie	Drama,Music,Romance	98	2008	6.2	86391	0	816	108	58006147	97	23000000	158	152
tt0443536	movie	Adventure,Animation,Comedy	80	2005	6.4	60373	0	14385	247	51053787	142	17500000	11000	979
tt0395169	movie	Biography,Drama,History	121	2004	8.1	348600	12000	4142	609	23472900	187	17500000	3000	460
tt0465494	movie	Action,Crime,Thriller	100	2007	6.3	167333	0	2124	376	39687528	193	24000000	866	794
tt1425922	movie	Drama,Family,Music	93	2013	4.7	2215	0	1373	17	7017178	40	17500000	549	269
tt1085492	movie	Action,Thriller	93	2014	4.6	18334	0	16735	101		46	18000000	13000	1000
tt0164003	movie	Crime,Drama,Thriller	116	2002	6.0	5368	204	245	67	325491	38	17500000	109	67
tt0230600	movie	Horror,Mystery,Thriller	101	2001	7.6	356442	20000	956	1109	96471845	239	17000000	482	203
tt0090605	movie	Action,Adventure,Sci-Fi	137	1986	8.3	692921	18000	4228	1076	85200000	250	18500000	2000	626
tt0058385	movie	Drama,Family,Musical	170	1964	7.8	93344	0	1164	258	72000000	82	17000000	453	272
tt0119345	movie	Horror,Mystery	101	1997	5.7	142687	0	50284	419	72219395	140	17000000	45000	4000
tt1924435	movie	Action,Comedy,Crime	104	2014	6.4	132257	14000	3627	147	82389560	129	17000000	839	756
tt0375063	movie	Comedy,Drama,Romance	127	2004	7.5	187967	0	2170	835	71502303	285	12000000	912	306
tt0486551	movie	Comedy	110	2006	6.3	67100	0	35345	177	19179969	91	17500000	33000	459
tt0077651	movie	Horror,Thriller	91	1978	7.7	262942	12000	4400	1191	47000000	318	300000	2000	742
tt0326900	movie	Comedy,Drama,Family	88	2003	5.2	4394	309	2164	48	37566230	52	17000000	818	636
tt2083355	movie	Comedy,Drama	123	2013	6.7	15651	7000	5306	64	70492685	56	17000000	1000	886
tt0475394	movie	Action,Comedy,Crime	109	2006	6.7	143364	3000	19410	482	35635046	186	17000000	16000	988
tt1477076	movie	Crime,Horror,Mystery	90	2010	5.6	96722	12000	1978	279	45670855	178	20000000	723	346
tt0243736	movie	Comedy,Romance	96	2002	5.6	73010	2000	3294	207	37939782	140	17000000	1000	580
tt0120770	movie	Comedy,Music,Romance	82	1998	6.2	59963	0	9271	239	30324946	63	17000000	8000	357
tt1152398	movie	Drama,Fantasy,Romance	86	2011	5.6	77238	16000	17396	129	27854896	148	17000000	15000	976
tt0454841	movie	Horror,Thriller	107	2006	6.4	167252	0	4500	855	41777564	265	15000000	1000	1000
tt0325258	movie	Comedy	98	2003	5.6	14460	320	2713	117	22734486	75	17000000	593	517
tt0979434	movie	Comedy	99	2010	5.1	10976	0	4797	30	24708699	62		918	912
tt0466856	movie	Comedy,Crime,Drama	105	2006	6.2	11416	874	1538	92	21160089	54		680	503
tt1981677	movie	Comedy,Music,Romance	112	2012	7.1	296590	36000	12676	250	64998368	223	17000000	10000	751
tt0234829	movie	Comedy,Drama,Romance	104	2001	5.1	15852	476	3344	107	19693891	50	34000000	973	954
tt0120324	movie	Crime,Drama,Thriller	121	1998	7.5	68270	0	2365	416	16311763	125	17000000	989	888
tt0283632	movie	Horror,Mystery,Thriller	89	2002	4.8	12807	814	4060	271	12693621	81	17000000	1000	982
tt0462395	movie	Comedy,Romance	89	2006	3.5	13167	110	2135	112	15655665	37	4000000	690	400
tt0159421	movie	Adventure,Comedy,Family	73	1999	5.8	3319	339	2020	37	11634458	44	17000000	1000	436
tt1210042	movie	Action,Crime,Drama	132	2009	6.7	63105	4000	6317	138	27154426	197	17000000	3000	960
tt0056800	movie	Action,Adventure,Drama	154	1963	6.7	6546	419	1567	50		15	9000000	715	490
tt1288558	movie	Horror	91	2013	6.5	166214	70000	673	789	54239856	543	17000000	394	150
tt0865559	movie	Comedy,Romance	98	2009	5.9	19066	0	2016	75	8662318	112	17000000	567	503
tt0465142	movie	Comedy,Music	107	2006	5.4	24705	300	5992	217	7156725	153	19000000	2000	2000
tt0094074	movie	Action,Adventure,Sci-Fi	90	1987	3.7	47636	1000	3007	259	15681020	94	17000000	1000	593
tt0770810	movie	Drama	94	2007	3.5	6706	238	760	18	7070459	62		328	122
tt0404390	movie	Action,Crime,Drama	122	2006	7.3	99469	0	27381	419	6855137	157	17000000	23000	979
tt0375104	movie	Biography,Drama,Romance	123	2004	6.7	3876	352	1727	64	2694071	35		767	327
tt0091934	movie	Adventure,Comedy,Crime	97	1986	3.2	5398	154	805	28	2315683	21	17000000	400	193
tt0443543	movie	Drama,Fantasy,Mystery	110	2006	7.6	366662	15000	4210	645	39825798	236	16000000	3000	979
tt0083001	movie	Adventure,Comedy,Thriller	95	1981	6.2	3794	0	1262	27	2000000	50	17000000	634	537
tt0312549	movie	Biography,Crime,Drama	98	2003	6.9	20180	0	409	113	1569918	106	17000000	214	96
tt2515030	movie	Crime,Drama,History	120	2014	6.5	21992	0	14492	39	106869	106	17000000	14000	287
tt0405336	movie	Comedy,Drama,Mystery	145	2006	5.4	38579	0	2340	238	273420	173	17000000	1000	876
tt0944834	movie	Action,Adventure,Animation	80	2008	6.6	12567	0	1364	39		41	11000000	677	262
tt0075909	movie	Sci-Fi	91	1977	5.3	5238	903	1769	71		41	17000000	669	642
tt1433822	movie	Horror,Thriller	83	2012	4.1	19778	0	730	108	4930798	145	17000000	465	152
tt0102492	movie	Comedy,Drama,Family	102	1991	6.9	78485	0	5433	115	59847242	31	16500000	3000	2000
tt0422295	movie	Biography,Drama,Romance	122	2006	6.4	15772	0	25173	97	220914	105	16800000	21000	3000
tt0094291	movie	Crime,Drama	126	1987	7.4	152105	0	1607	219	43848100	114	15000000	826	508
tt0114388	movie	Drama,Romance	136	1995	7.7	112267	0	41059	196	42700000	69	16500000	25000	14000
tt0416508	movie	Biography,Drama,Romance	120	2007	7.0	60883	0	12554	151	18663911	150	16500000	11000	838
tt0815244	movie	Comedy,Drama,Romance	108	2007	6.2	48195	0	2785	50	11702090	72	16500000	714	701
tt0315983	movie	Crime,Drama	126	2003	7.5	67819	0	2282	469	13005485	158	15000000	638	624
tt0097165	movie	Comedy,Drama	128	1989	8.1	464262	23000	51609	491	95860116	96	16400000	49000	1000
tt0109686	movie	Comedy	107	1994	7.3	373635	0	2985	438	127175354	84	16000000	879	854
tt0098635	movie	Comedy,Drama,Romance	95	1989	7.6	210981	0	485	273	92823600	114	16000000	227	73
tt0084855	movie	Drama	129	1982	7.7	39279	0	2330	154	54000000	79	16000000	844	617
tt0215129	movie	Comedy	93	2000	6.4	166465	0	3889	302	68525609	103	15600000	1000	490
tt0139699	movie	Comedy,Drama,Romance	106	1999	6.5	45078	0	23369	267	52885587	67	16000000	23000	255
tt1655442	movie	Comedy,Drama,Romance	100	2011	7.9	238387	30000	4606	583	44667095	576	15000000	996	897
tt1139668	movie	Horror,Mystery,Thriller	88	2009	4.8	50999	0	12183	230	42638165	178	16000000	10000	787
tt1748122	movie	Comedy,Drama,Romance	94	2012	7.8	340484	71000	27911	377	45507053	487	16000000	13000	13000
tt0420294	movie	Horror,Thriller	91	2006	5.8	71258	0	26402	366	39511038	196	16000000	20000	4000
tt1002563	movie	Drama,Fantasy	111	2016	5.7	3482	0	824	30	6462576	24	18500000	241	118
tt0295427	movie	Adventure,Comedy,Family	80	2002	3.4	24817	1000	3058	307	40363530	56	16000000	911	521
tt0457430	movie	Drama,Fantasy,War	118	2006	8.2	650472	27000	1322	1083	37623143	406	13500000	634	269
tt0250720	movie	Action,Comedy,Crime	94	2001	5.4	9218	393	4194	53	33357476	51	35000000	1000	1000
tt0255819	movie	Crime,Drama,Romance	130	2001	6.4	14394	1000	3107	81	28734552	41	16000000	939	881
tt1265990	movie	Thriller	94	2011	4.8	38180	0	5349	115	37300107	138	16000000	3000	1000
tt0245686	movie	Adventure,Comedy,Drama	91	2001	6.0	55838	0	2543	205	27087695	78	17700000	861	593
tt0101764	movie	Action,Crime	110	1991	5.6	40346	0	874	72	30102717	40	15000000	633	67
tt0425112	movie	Action,Comedy,Mystery	121	2007	7.8	491425	17000	485	687	23618786	285	8000000	175	115
tt0430770	movie	Comedy,Drama	114	2008	5.0	21426	0	3485	125	26896744	124	16500000	851	680
tt0497465	movie	Comedy,Drama,Romance	96	2008	7.1	251690	14000	19894	365	23213577	275	15500000	19000	581
tt0837106	movie	Action,Drama,Romance	139	2007	6.6	22011	0	2762	54		34	25000000	908	690
tt0204175	movie	Comedy,Drama,Romance	94	2000	5.4	16684	487	3451	134	20627372	67	16000000	3000	240
tt0283139	movie	Drama	109	2002	7.1	32067	0	2572	171	16346122	103	16000000	835	787
tt1131734	movie	Comedy,Horror	102	2009	5.3	129775	6000	24805	294	16204793	300	16000000	24000	396
tt0186045	movie	Comedy,Crime,Mystery	96	2000	5.7	14388	492	11078	148	15427192	84	16000000	8000	2000
tt0093818	movie	Comedy	88	1987	7.5	33341	0	1653	91	14792779	64	16000000	854	410
tt1403981	movie	Drama,Romance	113	2010	7.1	144117	24000	22088	361	19057024	158	16000000	21000	541
tt0319524	movie	Comedy,Drama,Romance	101	2003	5.6	9586	371	1882	95	14108518	46	16000000	812	326
tt0095687	movie	Comedy,Sci-Fi	105	1988	5.4	26185	818	14677	55	13854000	15	20000000	11000	3000
tt0107818	movie	Drama	125	1993	7.7	236355	0	33865	261	77324422	68	26000000	18000	15000
tt0139809	movie	Mystery,Sci-Fi,Thriller	100	1999	7.1	70745	0	2389	302	15500000	111	16000000	599	380
tt0380277	movie	Comedy	97	2004	3.8	2992	177	3835	20	11540112	21		1000	584
tt0079550	movie	Action,Drama,Sci-Fi	108	1979	5.0	7190	392	1945	90		42	16000000	940	416
tt0134630	movie	Comedy,Drama,Music	112	2000	6.1	9544	573	1227	123	4734235	65	15000000	555	403
tt0278823	movie	Comedy,Romance	112	2002	6.6	26815	762	12766	148	4839383	109	16000000	11000	650
tt0165710	movie	Comedy,Music	95	1999	6.9	38710	0	2518	194	4193025	42	15000000	1000	852
